"RX_ProgID","ProgID","RX_ProgName","RX_ProgDescription","TotalCost","FTE","ProgName","ProgDescription","PBBComment","BudgetNote","Personnel","NonPersonnel","Revenue","BudgetName","BudgetYear","Org","Pop","DatabaseName","Lat","Long"
130,928,"Business Attraction","Promote prosperities to businesses seeking locations  consultants and developers",203291.4474,0.85,"Business Attraction","Promote opportunities for business (commercial/retail) and industry to establish operations within the City; including existing companies looking at expanding their current operations. Develop informed messaging targeted at sectors and businesses to assist in location decisions. Maintain regular contact with prospective companies/businesses; establish the department as a trusted confident and source of relevant and reliable information; liaison between prospective companies/businesses and City departments to facilitate a smooth development process.","Status Quo",NA,134105.1355,69186.3119,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
476,941,"Community Center Rentals","Community centers for citizens to rent",201389.8519269,2.8267888632,"Gymnasium and Flex Hall Rentals","Operate one recreational gymnasium, complete with a divider curtain that allows for two separate courts, for area user groups to rent for their various leagues, practices, tournaments and competitions. In addition, the gymnasium provides a hard surface space for special events throughout the year. The Flex Hall is a unique space which provides users with a matted, sprung floor, ideally designed for combative type sports and low impact activities.","Status Quo",NA,179330.8570269,22058.9949,19397.4929,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
475,938,"Athletic Field Rentals","Rent softball  baseball  and grass fields to various sports leagues for sports and games",201023.30800178,2.1978690156,"Indoor Soccer/Sports Field Rental","Operate one boarded indoor turf sports field for area user groups to rent for their various leagues, practices, tournaments and competitions. In addition, the turf can be covered to provide a hard surface space for tradeshows and special events throughout the year.","Status Quo",NA,166624.56440178,34398.7436,117945.5855,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
301,1028,"Classification and Compensation Management","Monitor and maintain city classification  review reclassification requests  temporary duty assignments  new position requests  and management of compensation structure",189527.6594,1.27405,"Classification and Compensation","Creates the overall compensation structure. Participates in and creates/conducts salary surveys and analyzes data to make recommendations on salary structure, market adjustments & cost of living adjustments. Ensures competitive compensation while maintaining internal and external equity. Creates and manages the job evaluation system to classify jobs according to specific competencies and responsibilities. Ensures fair and transparent processes for review of jobs and explaining decisions to management and employees.","Status Quo",NA,165647.8975,23879.7619,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
130,927,"Business Attraction","Promote prosperities to businesses seeking locations  consultants and developers",188861.8099,0.75,"Business Retention","Develop and implement mutually-beneficial communications practices to ensure that local businesses and industry receive information from the City that is both relevant to their operations, and reliable; understand challenges businesses face within the community and work to develop solutions that remove barriers to business and obstacles to success; conduct regular visitation meetings with businesses to build connections and foster productive relationships; oversee business support programs to ensure they remain relevant and provide support to local businesses.","Status Quo",NA,97181.198,91680.6119,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
634,891,"Fire Hydrant Maintenance and Repairs","Fire hydrants are inspected and tested to verify that they are working properly   Repairs are performed as needed",183017.316883807,1.293229,"Water Hydrant Maintenance","Inspect, flush and maintain water hydrants annually. Maintain, replace and winterize hydrants as scheduled or required. Provide 24-hour emergency service. Engage with emergency stakeholders such as the Fire Department.","Status Quo",NA,117119.37358965,65897.9432941569,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
555,1024,"Geographic Information Systems Application Development and Maintenance","Develop and maintain Geographic Information Systems  GIS  applications for internal and public use",177216.8087,0.65,"Geographical Information Systems (GIS)","Coordination of geospatial data models that hold department data and manage the data with the support and use of GIS business intelligence and reporting tools; custom map creation and GIS training.","Status Quo",NA,72880.496,104336.3127,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
368,1672,"City Officials and Departments Legal Advisement","Advise city officials and management staff on matters with legal consequence",167295.58755265,0.60499998,"Legislative and Legal Support","Provide legislative and legal assistance and advice to Administration, and coordinate external legal support when necessary. Monitor and manage the budget for external legal expenses.","Status Quo",NA,67955.21965265,99340.3679,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
98,1080,"Policy Advocacy","Work with elected and other appointed officials at local  state and federal government to advocate for policies",162092.8253,0.6,"Intergovernmental Relations and Advocacy","Administrative liaison with other orders of government, other municipalities and municipal partners to promote and progress the city's advocacy strategies and priorities.","Status Quo",NA,119880.9725,42211.8528,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
312,1029,"Labor Relations Negotiations","Serve as city employment representative on subject matter expert in union relation issues  and negotiate bargaining unit contracts",152241.9634,0.92405,"Labour Relations","Provide advice and support to maintain positive relationships with employees and CUPE Local 30. Leads the collective bargaining and grievance processes. The provision of services to support the organizations supervisors and employees in responding to issues and incidents. Includes conducting investigations, advising on corrective action and discipline and the termination process. Co-chair responsibilities for Working Relationship Committee comprised of City and CUPE representatives. Creation and support of policies, procedures and online resources for staff and supervisors to provide guidance and requirements.","Status Quo",NA,144812.2015,7429.7619,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
66,1667,"Legislative Support","Manage all meetings of the Governing Body   Provide research and support to members of the Governing Body",150579.7567053,1.40999996,"Council and Council Meeting Support","Oversee all aspects related to the preparation of Council and Committee of the Whole meetings. Provide administrative support for Councillors, e.g., arranging of schedules, and coordination and approval of expenses.  Manage and support all aspects of the processes for elected official and public member board and committee appointments. Support the interview process for the Application Review Committee, who will provide recommendations to Council for public member appointments.","Status Quo",NA,141258.7828053,9320.97390000001,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
307,1032,"Employee Development Training","Develop  communicate  and train all employees on various topics",145141.5934,0.97405,"Corporate Wide Training and Development","Development, delivery and administration of programs to support learning and development needs of employees. Determining need and facilitating external and in house opportunities for development in the areas of leadership, supervision, respectful workplace, health and safety, and customer service. Ensure proper documentation processes are set up such as, training, testing, and competency of all staff including maintenance of a retraining/re-certification requirement system to ensure staff have current and up to date qualifications.","Status Quo",NA,106811.8315,38329.7619,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
245,1630,"Individual Counseling","Individual counseling sessions",122315.761,0.65,"Counselling Services","The FCSS Counselling Program is an affordable, professional service designed to address short-term counselling needs and focuses on resolving client concerns. Counsellors use solution focused, cognitive behavioural approaches to assist clients in meeting their counselling goals. Cost of service is determined on a sliding fee scale.","Status Quo",NA,65911.8325,56403.9285,89317,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
645,898,"Sanitary Sewer Overflow  SSO  Maintenance","Identify hot spots in the system and maintain them on a regular basis to prevent SSO from reoccurring",121321.36013841,0.9089623128,"Sanitary Sewer Services Maintenance (Sewer Root Program)","Apply preventative maintenance to prevent sanitary service line blockages and respond to unforeseen blockages caused by roots, pipe sags, or waste products. Provide 24-hour emergency response. Address public requests and complaints.","Status Quo",NA,83459.19173841,37862.1684,21420,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
96,1051,"Community Support","Attend community functions  write letters of support and be supportive of outside agencies impacted by county operations",119900.088675,0.8125,"Community and Stakeholder Relations","Building and maintaining relationships with community, responding to inquiries/ concerns and communicating with public about council decisions and priorities.","Status Quo",NA,103519.735875,16380.3528,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
370,1675,"Contract Preparation and Review","Draft  negotiate and or review and approve all city contracts  deeds  easements  leases  insurance requirements etc",117591.57605265,0.95499998,"Contract and Agreement Administration","Provide advice, procedural support, review and execution of City documents. Review of documentation for correct formatting, consistency of language, and to ensure legal and legislative compliance.","Status Quo",NA,121041.20815265,-3449.6321,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
427,989,"Museum Collections","Acquire historic artifacts for museum collections according to professional standards",109484.3789,0.8,"Fort Heritage Precinct Artifacts and Archives","Collecting, maintaining, housing and preserving artifacts and archives associated with the history of Fort Saskatchewan.","Status Quo",NA,83489.011,25995.3679,6100,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
386,1044,"Boards and Commissions Appointments","Appoint all members of boards  commissions and authorities",100752.751,0,"Council Boards/Committees Governance/Decision Making","Through roles and obligations set out for council boards/committees and other legislation, council provides leadership and direction to other bodies to which the council appoints them.","Status Quo",NA,58995.751,41757,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
396,1045,"Community Outreach and Involvement","Serve as point of contact for public and coordinate public  facing events",94961.092,0,"Council Community Outreach/Constituent Services","Liaise with Fort Saskatchewan residents and businesses; responding to inquiries/concerns (including directing to Fort Report and appropriate subject matter expert where required) and providing general information to residents and business and communicating with public about council decisions and strategic priorities.","Status Quo",NA,61246.092,33715,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
67,1676,"Records Management and Retention","Manage the city s records in accordance with established retention schedules and modern records management best practices",94739.37905265,1.05499998,"Records Management","Oversee all aspects of the City's records management program, ensuring that processes align with the Records Management Bylaw, and associated procedures for both physical and electronic records.","Status Quo",NA,95189.01115265,-449.632099999996,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
65,1673,"Code and Ordinance Codification","Ensure that laws enacted by ordinance of the Governing Body are timely and accurately codified in the municipal code",81823.66955265,0.65499998,"Bylaw and Policy Development and Management","Manage, review and provide insight into the development of bylaws and policies for correct formatting, consistency of language, and to ensure legal and legislative compliance.","Status Quo",NA,85273.30165265,-3449.6321,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
159,1013,"Accounts Receivable Processing and Maintenance","Generate invoices for services provided by the city",79680,0,"City Memberships","Provides funding for memberships to organizations, such as Edmonton Metropolitan Region Board (EMRB), Alberta Urban Municipalities Association (AUMA), Federation of Canadian Municipalities (FCM), North Saskatchewan Watershed Alliance, etc.","Status Quo",NA,0,79680,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
393,1046,"Regional and Intergovernmental Affairs","Represent the city in intergovernmental relationships on regional  state  and national boards and committees as necessary",77080.069,0,"Council Intergovernmental Advocacy","Liaise with other orders of government and municipal partners to promote and progress the City's advocacy strategies. Attend local and regional meetings on behalf of the City. Includes the Edmonton Metropolitan Regional Board, Edmonton Global, Alberta Industrial Heartland Association, and the Intermunicipal Relations Committee.","Status Quo",NA,46593.069,30487,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
588,1629,"Senior Wellness Program","Provide wellness programs",68208.45983393,0.577679,"Seniors Support Programs","Provide support, information, referral and advocacy to enable seniors to maintain their wellness and independence. There are also programs available to support residents in areas such as yard and snow maintenance when other options are not accessible. Additionally, throughout the year there are educational sessions arranged for the public on topics aimed to support the overall well-being of seniors.","Status Quo",NA,66779.86463393,1428.5952,15000,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
33,985,"Public Art","Support a creative and engaged community by integrating art into the fabric of the community  in a variety of locations and facilities",66507.2106,0.35,"Art Galleries and Public Art Program","Curate the Alberta Lottery Fund Art Gallery and the City Hall Art Nook. Curate and coordinate the City's Public Art Program.","Status Quo",NA,40980.176,25527.0346,744.69696969697,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
330,1020,"Server Administration and Support","Support and maintenance of all server infrastructure",58824.4968,0.4,"Technology Governance","Provides a strategic framework for strategy, policy development, standards and processes that hold the City and users accountable in creating, maintaining and managing information.","Status Quo",NA,61341.319,-2516.8222,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
61,1671,"Election Administration","Administer municipal elections and conduct them in and ethical manner in accordance with the law",54087.37255265,0.25499998,"Census","Oversee all aspects of conducting the municipal census, as per legislation. Ensure required data and reports are available to City Administration and the public to assist with future planning and program development.","Status Quo",NA,24337.00465265,29750.3679,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
558,908,"Interdepartmental Engineering Assistance and Support","Assist other city departments with engineering issues",53240.6109,0.62936,"Interdepartmental Engineering Support","Provide Engineering support and advice to other City Departments as needed.","Status Quo",NA,57460.849,-4220.2381,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
574,905,"Traffic Monitoring","Utilize traffic system detection to monitor traffic flows on arterials",47086.9364,0.60436,"Traffic Safety","Review traffic safety concerns.  Setup and evaluate traffic count data.  Determine eligibility and produce options per traffic calming policy / procedure.  Implement solutions as required.","Status Quo",NA,51307.1745,-4220.2381,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
194,983,"Early Warning System Management","Coordinator of the mass notification system",40413.956917887,0.16795,"Radio Network","Coordinate and manage the city's radio network and support all associated assets.","Status Quo",NA,14982.777,25431.179917887,0,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
117,910,"Home Occupation Inspections and Compliance","Implement city code and site inspections",36105.9364,0.40218,"Service Inspections","Permit and inspect Water / Sewer private lot installations to City services for all new homes ensuring compliance with City Standards.","Status Quo",NA,40326.1745,-4220.2381,73591.5,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
68,1674,"Records Requests","Receive and process requests to inspect city records in accordance with the Inspection of Public Records Act and city policy",23116.11005265,0.20499998,"Freedom of Information and Protection of Privacy (FOIP)","Oversee the provision of the City's FOIP program, ensuring the City remains compliant with legislation. Provide assistance to the public and Administration for access to information and privacy-related questions.","Status Quo",NA,26565.74215265,-3449.6321,1209.66666666667,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
120,909,"Building Construction Inspection","Grading  drainage  and sidewalk inspection",14495.6869,0.22718,"Lot Grading Program","Review Plot Plans, Rough and Final Grade Certificates for new homes, ensuring that grading meets the requirements of the approved Subdivision Grading Plan.","Status Quo",NA,18715.925,-4220.2381,73591.5,"Budget",2019,"Fort Saskatchewan",NA,"RX_FortSaskatchewanAB",NA,NA
473,282,"Youth Sports Programs","Introduces and teaches children about a variety of sports including gymnastics  flag football  martial arts  tennis and basketball",355914,1.44,"Youth T-ball/Baseball/Softball","Personnell, operating supplies, fundraiser, field use","Status Quo",NA,117442,238472,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
474,290,"Adult Sports and Fitness Programs","Provide adult sports and fitness programs",177901.5,0.68,"Adult Softball","Personnell, operating supplies, field use","Status Quo",NA,66046.5,111855,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
469,84,"Park Tree and Shrub Planting and Maintenance","Plant new  and replace dead trees in parks and at some city buildings  Seasonal trimming  fertilization  and pest control of trees and shrubs in all parks",161985,0.854457419538595,"Tree Replacement","Contract, and in-house tree replacement of 200+ trees annually.","Status Quo",NA,63000.0000000001,98985,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
458,138,"Path and Trail Maintenance","Path and trail maintenance including parking lot  trailhead and sign maintenance  and removal of deadwood",144820,0.72,"Trail Maintenance","trails-sweeping, plowing, grading, restore, and replacement on 68 miles of trail. 279 visitor signs, user amenities-98 trash cans, 95 benches, 3 parking lots, trail crossing maint","Status Quo",NA,62220,82600,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
457,189,"Athletic Field Preparation and Maintenance","Pre practice and pre game mowing  striping  and placement of portable mounds and goals   Regular maintenance of the fields",138330,1.2,"Sports Field Game Preps","Infield drag, chalk and base setup, layout of sports fields on turf and painting at parks & school sites.","Status Quo",NA,111950,26380,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
149,57,"Accounts Payable Processing and Maintenance","Pay outstanding invoices",134868.3,0.9765,"Accounts Payable","none","Status Quo",NA,115711.05,19157.25,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
473,283,"Youth Sports Programs","Introduces and teaches children about a variety of sports including gymnastics  flag football  martial arts  tennis and basketball",133634,0.56,"Youth Flag Football","Personnell, operating supplies, field use","Status Quo",NA,46030,87604,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
470,202,"Turf Management and Mowing","Manage turf in parks  including fertilization  aeration  pest control  reseeding and sod placement",129602.8,1,"Mowing","Mowing operations at park sites including two joint use agreement locations","Status Quo",NA,126102.8,3500.00000000001,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
208,76,"City Fleet Fuel Station Management","Manage fuel keys and fuel usage by city departments",128012,0.04,"Fuel System Management/Maintenance","Maintenance of the facility. Sustaining state regulations, Maintaining fuel inventory, and Management of the Voyager fuel system witchs has 118 users.","Status Quo",NA,3012,125000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
166,55,"Financial Planning and Monitoring","Develop  review  and perform various analysis related to the financial plan",127067.6,0.558,"Budget & Forecasting","none","Status Quo",NA,66120.6,60947,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
463,217,"Ice and Snow Removal","Mechanical and chemical removal of ice and snow at parks  concrete sidewalks  and entryways of city buildings",120599,1.5,"Snow Removal","All aspects of snow and ice removal including landscape damage cleanup","Status Quo",NA,115599,5000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
424,109,"Facility Rentals","Schedule and facilitate meeting space during established rental hours   Arrange for room set up  clean up  and reset",119830,0.69,"Private Rentals","full-priced rental for private usage, not open to the public. Historic park closed 1 hour prior to contracted start of event. (67 annually)","Status Quo",NA,55830,64000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
160,58,"Payroll Processing and Reporting","Process payroll for employees",109179.1,0.7905,"Payroll","none","Status Quo",NA,93670.85,15508.25,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
457,185,"Athletic Field Preparation and Maintenance","Pre practice and pre game mowing  striping  and placement of portable mounds and goals   Regular maintenance of the fields",107667.2,1.12,"Sports Field Maintenance","Sports field equipment set up and tear down, field inspections and small maintenance to turf at parks & school sites.","Status Quo",NA,90387.2,17280,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
471,144,"Park Weed Control","Eliminate existing weeds  and prevent growth of new weeds at parks and city buildings and facilities",104450,0.6,"Upland Vegetaion Maintenance","State mandated noxious weed management-spot mowing, bioligical insect release, herbicide applications on 2577 acres.  Restoration-seed and mulching, plantings, and erosion control","Status Quo",NA,51850,52600,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
457,184,"Athletic Field Preparation and Maintenance","Pre practice and pre game mowing  striping  and placement of portable mounds and goals   Regular maintenance of the fields",102222,0.48,"Ball Field Maintenance","Sports field lighting, fence repair, windscreen maintenance, skinned infield and dugout maintenance, field inspections at parks & school sites","Status Quo",NA,56212,46010,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
442,16,"Open  Space  Maintenance","Trash removal and fence repair",99371.8,0.7,"Fence Maintenance","Repairing and staining 42 miles of cedar and Trex fence","Status Quo",NA,54371.8,45000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
466,18,"Park Amenity Installation and Maintenance","Installation and maintenance of park amenities",85820.5,0.56,"Playground Maintenance","Repairs and upkeep of 21 playgrounds","Status Quo",NA,45820.5,40000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
128,3,"Promotion of the City","Coordinate  plan and execute public events  secure paid advertisements to promote different city events and activities",82897.5,0.45,"Public outreach, communication & education","Media relations, Messenger magazine, eNewsletters on various topics, social media management, articles in external publications, involvement in external business & leadership groups.","Status Quo",NA,39172.5,43725,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
156,56,"Financial Reporting","Prepare monthly and quarterly financial statements",79300.7,0.4185,"Financial Reporting","none","Status Quo",NA,49590.45,29710.25,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
66,91,"Legislative Support","Manage all meetings of the Governing Body   Provide research and support to members of the Governing Body",77077.5,0.5,"Board Support","Prepare information for board meetings, take minutes, maintain records, post information to website, SDA Conference related duties, Weekly Update, executing Board directives, accomplishments presentation","Status Quo",NA,77077.5,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
470,204,"Turf Management and Mowing","Manage turf in parks  including fertilization  aeration  pest control  reseeding and sod placement",68434.8,0.2,"Fertilization/Ammendments","Parks fertilization and ammendments such as gypsum apllications at Redstone Park","Status Quo",NA,16434.8,52000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
164,62,"Internal Control and Policy Development and Implementation","Review and implement internal control policies",57800.7,0.4185,"Internal Control","none","Status Quo",NA,49590.45,8210.25,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
400,90,"Goal Setting and Strategic Planning","Meet to discuss direction priorities for the city county",51614.6,0.32,"Leadership and Stategic Planning","Vision workshop, Board Retreats, goal/plan development & implementation, team building, policy development & review, Board Retreat Fianl Report","Status Quo",NA,49329.6,2285,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
469,210,"Park Tree and Shrub Planting and Maintenance","Plant new  and replace dead trees in parks and at some city buildings  Seasonal trimming  fertilization  and pest control of trees and shrubs in all parks",48042.4,0.4,"Shrub Bed Maintenance","All aspects of shrub bed maintnenance excluding weed spraying","Status Quo",NA,41042.4,7000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
470,143,"Turf Management and Mowing","Manage turf in parks  including fertilization  aeration  pest control  reseeding and sod placement",37925,0.3,"Park Maintenance","mowing of the orchards, special visitor parks signs, benches, special trail modifications","Status Quo",NA,25925,12000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
460,140,"Dog Park Maintenance","Clean and maintain dog parks",36925,0.3,"Dog Off Leash Areas (4)","change trash, fill dispensers, safety issues, remove and install shade canopies, mowing, fence maintenance, herbicide applications","Status Quo",NA,25925,11000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
556,23,"Graffiti Removal","Removes graffiti in the right of way",36063.01,0.56,"Graffiti Removal","Removal of any graffiti found or reported within 24 hours of notification","Status Quo",NA,33638.6,2424.41,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
536,30,"Building Electrical Repair Systems","Change Light Tubes  Bulbs  Replace Ballasts  Receptacles  Pumps  etc",34659.02,0.49,"Electrical Maintenance","Inspect and repair all outlets, heatiing elements, etc. in all parks and District owned assets monthly","Status Quo",NA,28938,5721.02,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
472,19,"Playground Safety","Weekly inspections  third party audits  and small broken part replacement of playground equipment",32023.9,0.42,"Playground Inspections","Inspecting 21 playgrounds weekly to ensure safety and compliance for our users","Status Quo",NA,25653.9,6370,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
562,148,"Mosquito Control","Mosquito abatement for standing water",27925,0.3,"Mosquito Control","25 miles of drainage and 9 ponds treated monthly from April to october, plus spot treatments after every major storm event.","Status Quo",NA,25925,2000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
305,99,"Employee Benefits Administration","Administration and management of employee benefits such as health  dental  vision  retirement  employee assistance programs",27850,0.28,"Benefits Administration","Administer changes during the Open enorlllment process. - Education and orientation of benefits programs. - New Hire enrollments - Process Benefits paperwork -  Assist with Billing issues - Flex Spending - Benefits Health Fairs - COBRA administration and processing of COBRA payments - Annual Compliance checks to ensure ACA requirements -","Status Quo",NA,27850,0,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
307,107,"Employee Development Training","Develop  communicate  and train all employees on various topics",27262.5,0.07,"Training","Provide training for:  New Hire Orientation, annual harrassment training, safety training, supervisor leadership devleopment, policy updates, other compliance training items.","Status Quo",NA,6962.5,20300,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
568,242,"Snow Removal","Remove snow and ice with plows and salt spreaders",26916,0.4,"Snow Removal","All aspects of snow and ice removal including landscape damage cleanup","Status Quo",NA,26116,800,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
216,67,"Auto Body Repair","Manage auto body repairs",26024,0.08,"Vehicle Body Damage Repair","Maintaining the asthetics and value of our assets.","Status Quo",NA,6024,20000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
162,60,"Debt Planning and Management","Plan and manage the issuance of debt  and administer the city s debt portfolio",25689.2,0.186,"Debt Management","none","Status Quo",NA,22040.2,3649,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
470,203,"Turf Management and Mowing","Manage turf in parks  including fertilization  aeration  pest control  reseeding and sod placement",25663,0.3,"Turf Aeration","Park turf aeration","Status Quo",NA,25163,500,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
473,285,"Youth Sports Programs","Introduces and teaches children about a variety of sports including gymnastics  flag football  martial arts  tennis and basketball",23911,0.1,"Youth Track & Cross Country","Personnell, operating supplies, field use","Status Quo",NA,7515,16396,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
550,52,"Customer Inquiries and Assistance","Provide customer service via phone  email  and in person",22881.02,0.35,"Citizen Inquiries/Assistance","Customer service with residents phone calls/emails dealing with fence, playgrounds, graffiti, electrical issues, etc.","Status Quo",NA,20670,2211.02,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
126,13,"Economic Development Outreach","Manage business relations",20881.25,0.125,"Strategic Community Marketing","Partner with the HRCA and the Chamber of Commerce to market Highlands Ranch to our target audiences.","Status Quo",NA,10881.25,10000,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
580,306,"Education  Arts and Cultural Activity Trips","Transportation and admission to plays  museums  and other arts and cultural activities",19975,0.25,"Education & Social Activities","Speakers & social activities","Status Quo",NA,18100,1875,0,"PBB",2017,"Highlands Ranch Metro District",96713,"RX_HighlandsRanchCO","39.55388","-104.96943"
